Start,Finish,Distance (mi),Flights Climbed (count),Steps (count)
29-Dec-2016 00:00,30-Dec-2016 00:00,1.87248966038353,4.0,5268.0
30-Dec-2016 00:00,31-Dec-2016 00:00,1.51776127415904,1.0,4772.0
31-Dec-2016 00:00,01-Jan-2017 00:00,0.3036578879345,0.0,899.0
01-Jan-2017 00:00,02-Jan-2017 00:00,0.86996937882762,0.0,2133.0
02-Jan-2017 00:00,03-Jan-2017 00:00,2.68874149964237,1.0,7390.0
03-Jan-2017 00:00,04-Jan-2017 00:00,1.74572372345497,3.0,4980.0
04-Jan-2017 00:00,05-Jan-2017 00:00,2.02808100691966,1.0,5650.0
05-Jan-2017 00:00,06-Jan-2017 00:00,1.5390518857062,1.0,4535.0
06-Jan-2017 00:00,07-Jan-2017 00:00,3.14556281702133,4.0,8954.0
07-Jan-2017 00:00,08-Jan-2017 00:00,4.37922461954023,4.0,11334.0
08-Jan-2017 00:00,09-Jan-2017 00:00,2.59821164102734,48.0,7549.0
09-Jan-2017 00:00,10-Jan-2017 00:00,4.46208878826722,36.0,12854.0
10-Jan-2017 00:00,11-Jan-2017 00:00,2.28966845741401,25.0,6837.0
11-Jan-2017 00:00,12-Jan-2017 00:00,1.57319379821819,14.0,5026.0
12-Jan-2017 00:00,13-Jan-2017 00:00,2.3619934582038,8.0,6974.0
13-Jan-2017 00:00,14-Jan-2017 00:00,3.55681325794698,5.0,10104.0
14-Jan-2017 00:00,15-Jan-2017 00:00,2.40015204822907,7.0,7586.0
15-Jan-2017 00:00,16-Jan-2017 00:00,3.09905937547854,22.0,9441.0
16-Jan-2017 00:00,17-Jan-2017 00:00,2.05496773840804,0.0,5694.0
17-Jan-2017 00:00,18-Jan-2017 00:00,1.9134069533922,0.0,5444.0
18-Jan-2017 00:00,19-Jan-2017 00:00,2.1961531784547,3.0,6205.0
19-Jan-2017 00:00,20-Jan-2017 00:00,2.92076771653534,2.0,8593.0
20-Jan-2017 00:00,21-Jan-2017 00:00,1.76481846019248,6.0,5260.0
21-Jan-2017 00:00,22-Jan-2017 00:00,0.130369889843422,1.0,434.0
22-Jan-2017 00:00,23-Jan-2017 00:00,0.126480106179866,1.0,434.0
23-Jan-2017 00:00,24-Jan-2017 00:00,0.912868845939384,2.0,2787.0
24-Jan-2017 00:00,25-Jan-2017 00:00,2.09274089318334,1.0,6418.0
25-Jan-2017 00:00,26-Jan-2017 00:00,2.30022294798351,1.0,6020.0
26-Jan-2017 00:00,27-Jan-2017 00:00,0.0989533623637954,0.0,328.0
27-Jan-2017 00:00,28-Jan-2017 00:00,1.96243314045967,1.0,5415.0
28-Jan-2017 00:00,29-Jan-2017 00:00,1.79645868130279,0.0,4312.0
29-Jan-2017 00:00,30-Jan-2017 00:00,3.02691655730568,1.0,8560.0
30-Jan-2017 00:00,31-Jan-2017 00:00,4.12632724886701,12.0,12182.0
31-Jan-2017 00:00,01-Feb-2017 00:00,4.01164307979209,8.0,11116.0
01-Feb-2017 00:00,02-Feb-2017 00:00,2.08074842917306,3.0,5953.0
02-Feb-2017 00:00,03-Feb-2017 00:00,1.44415364272674,0.0,4055.0
03-Feb-2017 00:00,04-Feb-2017 00:00,1.91026281515926,1.0,5317.0
04-Feb-2017 00:00,05-Feb-2017 00:00,1.39325091465925,1.0,3301.0
05-Feb-2017 00:00,06-Feb-2017 00:00,1.11843707746756,1.0,3454.0
06-Feb-2017 00:00,07-Feb-2017 00:00,2.41179014555015,2.0,7396.0
07-Feb-2017 00:00,08-Feb-2017 00:00,2.49483640539254,1.0,6452.0
08-Feb-2017 00:00,09-Feb-2017 00:00,1.85085972918189,2.0,5258.0
09-Feb-2017 00:00,10-Feb-2017 00:00,1.76095974508882,3.0,4742.0
10-Feb-2017 00:00,11-Feb-2017 00:00,1.4884139127499,0.0,3954.0
11-Feb-2017 00:00,12-Feb-2017 00:00,1.47018909568092,0.0,3942.0
12-Feb-2017 00:00,13-Feb-2017 00:00,1.07610927185261,7.0,3299.0
13-Feb-2017 00:00,14-Feb-2017 00:00,2.0416952497415,6.0,6050.0
14-Feb-2017 00:00,15-Feb-2017 00:00,1.96803312707207,3.0,5524.0
15-Feb-2017 00:00,16-Feb-2017 00:00,2.47517000715803,1.0,6418.0
16-Feb-2017 00:00,17-Feb-2017 00:00,1.49370178159534,2.0,4376.0
17-Feb-2017 00:00,18-Feb-2017 00:00,2.9770080231442,13.0,8721.0
18-Feb-2017 00:00,19-Feb-2017 00:00,0.339559299136449,1.0,1008.0
19-Feb-2017 00:00,20-Feb-2017 00:00,1.89158811361142,2.0,4843.0
20-Feb-2017 00:00,21-Feb-2017 00:00,4.00580245229242,1.0,11316.4380676611
21-Feb-2017 00:00,22-Feb-2017 00:00,1.94454767144623,0.0,5469.56193233894
22-Feb-2017 00:00,23-Feb-2017 00:00,2.11785050306142,4.0,6038.0
23-Feb-2017 00:00,24-Feb-2017 00:00,1.63543212123439,10.0,4952.0
24-Feb-2017 00:00,25-Feb-2017 00:00,2.86369477252879,20.0,7914.0
25-Feb-2017 00:00,26-Feb-2017 00:00,0.462958820488419,0.0,1242.0
26-Feb-2017 00:00,27-Feb-2017 00:00,2.61158598850707,1.0,6972.0
27-Feb-2017 00:00,28-Feb-2017 00:00,2.09624542670756,1.0,5930.0
28-Feb-2017 00:00,01-Mar-2017 00:00,2.18505473548731,4.0,6603.0
01-Mar-2017 00:00,02-Mar-2017 00:00,1.84729305853853,2.0,5202.0
02-Mar-2017 00:00,03-Mar-2017 00:00,1.0184908879579,2.0,2907.0
