Start,Finish,Distance (mi),Flights Climbed (count),Steps (count)
23-Aug-2016 00:00,24-Aug-2016 00:00,1.29960347002201,0.0,3250.0
24-Aug-2016 00:00,25-Aug-2016 00:00,4.37535475040674,3.0,10155.0
25-Aug-2016 00:00,26-Aug-2016 00:00,5.59904227429616,2.0,11588.0
26-Aug-2016 00:00,27-Aug-2016 00:00,3.27615853560098,0.0,7584.0
27-Aug-2016 00:00,28-Aug-2016 00:00,5.20279974628143,13.0,12884.9654815591
28-Aug-2016 00:00,29-Aug-2016 00:00,9.63961808689676,22.0,21880.0345184409
29-Aug-2016 00:00,30-Aug-2016 00:00,4.3377072359755,10.0,10998.0
30-Aug-2016 00:00,31-Aug-2016 00:00,6.59209379473171,26.0,16478.0
31-Aug-2016 00:00,01-Sep-2016 00:00,5.42435242820432,9.0,13254.5479820268
01-Sep-2016 00:00,02-Sep-2016 00:00,5.89512227213157,16.0,15160.4520179732
02-Sep-2016 00:00,03-Sep-2016 00:00,5.30932753030046,14.0,13110.7847549755
03-Sep-2016 00:00,04-Sep-2016 00:00,3.51453336962965,9.0,7868.21524502452
04-Sep-2016 00:00,05-Sep-2016 00:00,0.328090177015482,0.0,785.0
05-Sep-2016 00:00,06-Sep-2016 00:00,5.29411135210005,17.0,12907.0
06-Sep-2016 00:00,07-Sep-2016 00:00,4.32171765384101,14.0,9279.0
07-Sep-2016 00:00,08-Sep-2016 00:00,4.45825679815879,27.0,10749.0
08-Sep-2016 00:00,09-Sep-2016 00:00,6.10372726679613,18.0,14318.0
09-Sep-2016 00:00,10-Sep-2016 00:00,5.51538602338926,23.0,11844.0
10-Sep-2016 00:00,11-Sep-2016 00:00,0.949310973541126,1.0,2022.0
11-Sep-2016 00:00,12-Sep-2016 00:00,1.70327251684498,5.0,3724.0
12-Sep-2016 00:00,13-Sep-2016 00:00,2.86902633951348,11.0,6857.0
13-Sep-2016 00:00,14-Sep-2016 00:00,6.18704312403488,22.0,14346.0
14-Sep-2016 00:00,15-Sep-2016 00:00,6.95931949787479,26.0,15543.0
15-Sep-2016 00:00,16-Sep-2016 00:00,3.84709937086404,6.0,8404.0
16-Sep-2016 00:00,17-Sep-2016 00:00,5.01543951440774,16.0,10865.0
17-Sep-2016 00:00,18-Sep-2016 00:00,0.649476122641143,0.0,1309.0
18-Sep-2016 00:00,19-Sep-2016 00:00,4.2228110263809,2.0,10439.0
19-Sep-2016 00:00,20-Sep-2016 00:00,4.10706531766258,11.0,9113.0
20-Sep-2016 00:00,21-Sep-2016 00:00,4.97826182213559,12.0,10585.0
21-Sep-2016 00:00,22-Sep-2016 00:00,2.98384671042225,4.0,7316.0
22-Sep-2016 00:00,23-Sep-2016 00:00,0.3394802264627,0.0,751.0
23-Sep-2016 00:00,24-Sep-2016 00:00,1.97082851988507,6.0,4646.7720245822
24-Sep-2016 00:00,25-Sep-2016 00:00,3.1139941692908,3.0,7332.2279754178
25-Sep-2016 00:00,26-Sep-2016 00:00,6.75174962063758,19.0,16695.0
26-Sep-2016 00:00,27-Sep-2016 00:00,5.4265902193497,38.0,12548.0
27-Sep-2016 00:00,28-Sep-2016 00:00,3.27313186798746,19.0,8442.0
28-Sep-2016 00:00,29-Sep-2016 00:00,3.21582133233678,21.0,7995.0
29-Sep-2016 00:00,30-Sep-2016 00:00,3.50279132023209,15.0,8929.0
30-Sep-2016 00:00,01-Oct-2016 00:00,3.50611857569119,19.0,8325.0
01-Oct-2016 00:00,02-Oct-2016 00:00,6.38039160818557,8.0,16381.0
02-Oct-2016 00:00,03-Oct-2016 00:00,3.5459137802722,11.0,8270.0
03-Oct-2016 00:00,04-Oct-2016 00:00,4.17149976748219,16.0,10149.0
04-Oct-2016 00:00,05-Oct-2016 00:00,7.42619815640783,37.0,16246.0
05-Oct-2016 00:00,06-Oct-2016 00:00,4.36676747593579,23.0,10731.0
06-Oct-2016 00:00,07-Oct-2016 00:00,4.12666750982402,22.0,10344.0
07-Oct-2016 00:00,08-Oct-2016 00:00,8.16735927123495,24.0,20788.0
08-Oct-2016 00:00,09-Oct-2016 00:00,5.66646449392872,31.0,14814.3472980594
09-Oct-2016 00:00,10-Oct-2016 00:00,1.39622537210049,14.0,3032.65270194059
10-Oct-2016 00:00,11-Oct-2016 00:00,6.48826046824283,27.0,14349.0
11-Oct-2016 00:00,12-Oct-2016 00:00,7.29368242806182,42.0,16972.7897076688
12-Oct-2016 00:00,13-Oct-2016 00:00,6.17848540520562,29.0,15577.2102923312
13-Oct-2016 00:00,14-Oct-2016 00:00,4.64260122157921,14.0,11352.0
14-Oct-2016 00:00,15-Oct-2016 00:00,4.4778269952318,15.0,10634.0
15-Oct-2016 00:00,16-Oct-2016 00:00,0.764817174684847,1.0,1983.0
16-Oct-2016 00:00,17-Oct-2016 00:00,3.16561828659633,8.0,8263.39209870258
17-Oct-2016 00:00,18-Oct-2016 00:00,3.59202946390352,12.0,8340.60790129742
18-Oct-2016 00:00,19-Oct-2016 00:00,4.02823768822155,17.0,9955.0
19-Oct-2016 00:00,20-Oct-2016 00:00,4.5582003492207,18.0,10292.0
20-Oct-2016 00:00,21-Oct-2016 00:00,6.16910103655196,18.0,14039.0
21-Oct-2016 00:00,22-Oct-2016 00:00,5.87238505343598,30.0,13813.3461678302
22-Oct-2016 00:00,23-Oct-2016 00:00,5.84884570371252,10.0,14495.6538321698
23-Oct-2016 00:00,24-Oct-2016 00:00,9.10715419982083,20.0,21771.0
24-Oct-2016 00:00,25-Oct-2016 00:00,0.371330631800142,1.0,938.0
25-Oct-2016 00:00,26-Oct-2016 00:00,3.92899754027287,11.0,9558.0
26-Oct-2016 00:00,27-Oct-2016 00:00,4.98442398342923,26.0,10590.0
27-Oct-2016 00:00,28-Oct-2016 00:00,3.37531032767481,11.0,6978.0
28-Oct-2016 00:00,29-Oct-2016 00:00,4.13007712471479,26.0,9775.0
29-Oct-2016 00:00,30-Oct-2016 00:00,3.9097911604241,7.0,9400.0
30-Oct-2016 00:00,31-Oct-2016 00:00,5.14118275010369,9.0,12945.0
31-Oct-2016 00:00,01-Nov-2016 00:00,6.58444944921547,26.0,14129.0
01-Nov-2016 00:00,02-Nov-2016 00:00,2.24046544570633,16.0,5046.0
02-Nov-2016 00:00,03-Nov-2016 00:00,3.26584169156734,19.0,7890.0
03-Nov-2016 00:00,04-Nov-2016 00:00,6.02544093978133,20.0,13645.0
04-Nov-2016 00:00,05-Nov-2016 00:00,3.04232383124489,24.0,6839.0
05-Nov-2016 00:00,06-Nov-2016 00:00,1.01862895722728,3.0,2211.0
06-Nov-2016 00:00,07-Nov-2016 00:00,0.0,0.0,0.0
07-Nov-2016 00:00,08-Nov-2016 00:00,4.95784837913311,25.0,11367.0
08-Nov-2016 00:00,09-Nov-2016 00:00,0.0329035434093477,0.0,87.0
09-Nov-2016 00:00,10-Nov-2016 00:00,2.76312624784681,15.0,6956.0
10-Nov-2016 00:00,11-Nov-2016 00:00,1.32965209384451,11.0,2826.0
11-Nov-2016 00:00,12-Nov-2016 00:00,2.8844296543931,20.0,7172.0
12-Nov-2016 00:00,13-Nov-2016 00:00,0.548577139407261,0.0,1353.0
13-Nov-2016 00:00,14-Nov-2016 00:00,0.444513104289569,0.0,1177.0
14-Nov-2016 00:00,15-Nov-2016 00:00,2.84758988974756,20.0,6346.0
15-Nov-2016 00:00,16-Nov-2016 00:00,8.07541473734178,30.0,18396.0
16-Nov-2016 00:00,17-Nov-2016 00:00,4.46788864875426,10.0,9973.0
17-Nov-2016 00:00,18-Nov-2016 00:00,4.31811660589924,19.0,10610.0
18-Nov-2016 00:00,19-Nov-2016 00:00,5.54704020354446,39.0,12726.1438919276
19-Nov-2016 00:00,20-Nov-2016 00:00,4.7944637828156,7.0,12628.8561080724
20-Nov-2016 00:00,21-Nov-2016 00:00,0.0,0.0,0.0
21-Nov-2016 00:00,22-Nov-2016 00:00,0.0,0.0,0.0
22-Nov-2016 00:00,23-Nov-2016 00:00,0.0,0.0,0.0
23-Nov-2016 00:00,24-Nov-2016 00:00,0.0,0.0,0.0
24-Nov-2016 00:00,25-Nov-2016 00:00,0.0,0.0,0.0
25-Nov-2016 00:00,26-Nov-2016 00:00,0.0,0.0,0.0
26-Nov-2016 00:00,27-Nov-2016 00:00,0.0,0.0,0.0
27-Nov-2016 00:00,28-Nov-2016 00:00,0.0,0.0,0.0
28-Nov-2016 00:00,29-Nov-2016 00:00,0.0,0.0,0.0
29-Nov-2016 00:00,30-Nov-2016 00:00,0.0,0.0,0.0
30-Nov-2016 00:00,01-Dec-2016 00:00,4.18503621983499,21.0,10271.2060186668
01-Dec-2016 00:00,02-Dec-2016 00:00,6.06425790249059,22.0,14619.7939813332
02-Dec-2016 00:00,03-Dec-2016 00:00,2.93251163206867,13.0,6667.0
03-Dec-2016 00:00,04-Dec-2016 00:00,4.55350590978278,14.0,12533.1123977704
04-Dec-2016 00:00,05-Dec-2016 00:00,5.38896604661829,10.0,14451.4575490114
05-Dec-2016 00:00,06-Dec-2016 00:00,3.63850968300605,24.0,8718.43005321822
06-Dec-2016 00:00,07-Dec-2016 00:00,5.21906273745206,17.0,12748.0
07-Dec-2016 00:00,08-Dec-2016 00:00,5.27596337389637,31.0,12776.0
08-Dec-2016 00:00,09-Dec-2016 00:00,2.71058269704913,0.0,7164.0
09-Dec-2016 00:00,10-Dec-2016 00:00,8.30427610027418,17.0,17162.1134232082
10-Dec-2016 00:00,11-Dec-2016 00:00,3.27860291351126,6.0,8023.88657679181
11-Dec-2016 00:00,12-Dec-2016 00:00,2.15461703650693,3.0,5719.0
12-Dec-2016 00:00,13-Dec-2016 00:00,4.68247130373479,17.0,10822.0
13-Dec-2016 00:00,14-Dec-2016 00:00,0.720778155571388,1.0,1868.0
14-Dec-2016 00:00,15-Dec-2016 00:00,1.32918754473874,4.0,3356.0
15-Dec-2016 00:00,16-Dec-2016 00:00,1.05638695021092,3.0,2596.0
16-Dec-2016 00:00,17-Dec-2016 00:00,0.679391443591869,2.0,1681.0
17-Dec-2016 00:00,18-Dec-2016 00:00,1.18723529587213,2.0,2987.0
18-Dec-2016 00:00,19-Dec-2016 00:00,3.54597276902939,14.0,9160.0
19-Dec-2016 00:00,20-Dec-2016 00:00,3.03861634853592,4.0,7484.0
20-Dec-2016 00:00,21-Dec-2016 00:00,1.1952074882685,0.0,2821.0
21-Dec-2016 00:00,22-Dec-2016 00:00,0.988293906711422,0.0,2466.0
22-Dec-2016 00:00,23-Dec-2016 00:00,1.89944514484586,1.0,4254.0
23-Dec-2016 00:00,24-Dec-2016 00:00,3.34711228281611,3.0,8202.0
24-Dec-2016 00:00,25-Dec-2016 00:00,4.57754215382229,5.0,11560.0
25-Dec-2016 00:00,26-Dec-2016 00:00,1.01220124473076,0.0,2464.0
26-Dec-2016 00:00,27-Dec-2016 00:00,1.32629195498299,0.0,3202.0
27-Dec-2016 00:00,28-Dec-2016 00:00,0.831474237799055,2.0,2062.0
28-Dec-2016 00:00,29-Dec-2016 00:00,0.674902320448703,1.0,1679.0
29-Dec-2016 00:00,30-Dec-2016 00:00,1.1655384976302,1.0,2929.0
30-Dec-2016 00:00,31-Dec-2016 00:00,2.09414065792109,3.0,5148.0
31-Dec-2016 00:00,01-Jan-2017 00:00,2.1979701045892,5.0,5077.0
01-Jan-2017 00:00,02-Jan-2017 00:00,0.727981350629095,2.0,1785.0
02-Jan-2017 00:00,03-Jan-2017 00:00,1.28794663364974,3.0,2651.0
03-Jan-2017 00:00,04-Jan-2017 00:00,0.628374045574059,0.0,1513.0
04-Jan-2017 00:00,05-Jan-2017 00:00,2.02942316869497,3.0,4719.0
05-Jan-2017 00:00,06-Jan-2017 00:00,3.29203700389767,7.0,8771.0
06-Jan-2017 00:00,07-Jan-2017 00:00,1.49239068837986,2.0,3642.0
07-Jan-2017 00:00,08-Jan-2017 00:00,3.12317938240708,0.0,7204.0
08-Jan-2017 00:00,09-Jan-2017 00:00,3.47700114073596,21.0,8565.0
09-Jan-2017 00:00,10-Jan-2017 00:00,6.16216603224388,33.0,15539.0
10-Jan-2017 00:00,11-Jan-2017 00:00,2.42801708123539,13.0,6504.0
11-Jan-2017 00:00,12-Jan-2017 00:00,2.00656162134889,5.0,5369.14785405867
12-Jan-2017 00:00,13-Jan-2017 00:00,2.35270794979534,4.0,6185.85214594133
13-Jan-2017 00:00,14-Jan-2017 00:00,1.77963014431259,2.0,4365.0
14-Jan-2017 00:00,15-Jan-2017 00:00,6.29196231813563,12.0,15294.0
15-Jan-2017 00:00,16-Jan-2017 00:00,5.08505365634899,23.0,12169.0
16-Jan-2017 00:00,17-Jan-2017 00:00,3.24886722254609,12.0,7982.0
17-Jan-2017 00:00,18-Jan-2017 00:00,3.48973867613179,2.0,8808.0
18-Jan-2017 00:00,19-Jan-2017 00:00,2.60975900739697,2.0,6845.0
19-Jan-2017 00:00,20-Jan-2017 00:00,5.2748650326614,3.0,14180.0
20-Jan-2017 00:00,21-Jan-2017 00:00,5.87859401097571,3.0,15006.0
21-Jan-2017 00:00,22-Jan-2017 00:00,3.63940835520576,8.0,9071.0
22-Jan-2017 00:00,23-Jan-2017 00:00,1.25148792346213,3.0,3106.0
23-Jan-2017 00:00,24-Jan-2017 00:00,3.62116631692819,9.0,7733.0
24-Jan-2017 00:00,25-Jan-2017 00:00,5.60154642540472,10.0,12336.0
25-Jan-2017 00:00,26-Jan-2017 00:00,2.89175406956428,6.0,6910.0
26-Jan-2017 00:00,27-Jan-2017 00:00,2.9944436987991,2.0,7403.0
27-Jan-2017 00:00,28-Jan-2017 00:00,2.2364471726904,0.0,5977.82448236319
28-Jan-2017 00:00,29-Jan-2017 00:00,2.84334260332774,1.0,6645.71648620891
29-Jan-2017 00:00,30-Jan-2017 00:00,5.93693920765819,5.0,15489.4590314279
30-Jan-2017 00:00,31-Jan-2017 00:00,0.871087846974038,0.0,2162.0
31-Jan-2017 00:00,01-Feb-2017 00:00,2.74610648810904,0.0,6310.0
01-Feb-2017 00:00,02-Feb-2017 00:00,2.56472823709538,0.0,5976.0
02-Feb-2017 00:00,03-Feb-2017 00:00,3.14376541000522,2.0,7714.0
03-Feb-2017 00:00,04-Feb-2017 00:00,2.10670931758515,8.0,4968.0
04-Feb-2017 00:00,05-Feb-2017 00:00,3.42784032189244,7.0,8600.89817154741
05-Feb-2017 00:00,06-Feb-2017 00:00,3.7610453358668,4.0,9399.1018284526
06-Feb-2017 00:00,07-Feb-2017 00:00,0.419307494233602,3.0,1051.0
07-Feb-2017 00:00,08-Feb-2017 00:00,1.49259574087296,1.0,3751.0
08-Feb-2017 00:00,09-Feb-2017 00:00,0.229267328799611,2.0,568.0
09-Feb-2017 00:00,10-Feb-2017 00:00,0.556779656804184,0.0,1369.0
10-Feb-2017 00:00,11-Feb-2017 00:00,2.58349992368334,1.0,6568.38906724458
11-Feb-2017 00:00,12-Feb-2017 00:00,3.65775891024075,13.0,9371.61093275542
12-Feb-2017 00:00,13-Feb-2017 00:00,0.430388016238015,0.0,1109.38810213827
13-Feb-2017 00:00,14-Feb-2017 00:00,1.36608021762554,4.0,3662.74590344024
14-Feb-2017 00:00,15-Feb-2017 00:00,0.414141718325968,3.0,1036.86599442149
15-Feb-2017 00:00,16-Feb-2017 00:00,1.04322009464709,4.0,2675.0
16-Feb-2017 00:00,17-Feb-2017 00:00,0.458878761352115,0.0,1062.0
17-Feb-2017 00:00,18-Feb-2017 00:00,1.11162357264668,4.0,2875.0
18-Feb-2017 00:00,19-Feb-2017 00:00,1.14889047959912,3.0,2787.0
19-Feb-2017 00:00,20-Feb-2017 00:00,0.48162481110336,0.0,1368.0
20-Feb-2017 00:00,21-Feb-2017 00:00,2.26889962618302,6.0,5205.0
21-Feb-2017 00:00,22-Feb-2017 00:00,2.37542287597936,13.0,6149.0
22-Feb-2017 00:00,23-Feb-2017 00:00,0.475453555338879,0.0,1324.17740779372
23-Feb-2017 00:00,24-Feb-2017 00:00,2.70335234050381,0.0,6695.82259220628
24-Feb-2017 00:00,25-Feb-2017 00:00,8.05418787814244,0.0,19169.7464466859
25-Feb-2017 00:00,26-Feb-2017 00:00,1.29634638075361,0.0,3447.2535533141
26-Feb-2017 00:00,27-Feb-2017 00:00,1.33118214626607,0.0,3530.0
27-Feb-2017 00:00,28-Feb-2017 00:00,1.7911459576083,0.0,4315.0
28-Feb-2017 00:00,01-Mar-2017 00:00,3.11399937706383,0.0,6657.0
01-Mar-2017 00:00,02-Mar-2017 00:00,3.00042665615598,0.0,6665.0
02-Mar-2017 00:00,03-Mar-2017 00:00,4.06910119460387,0.0,10249.9865882745
03-Mar-2017 00:00,04-Mar-2017 00:00,1.52015480036369,0.0,3763.01341172555
04-Mar-2017 00:00,05-Mar-2017 00:00,0.497295792571604,0.0,1148.0
05-Mar-2017 00:00,06-Mar-2017 00:00,1.97813503465971,0.0,4783.0
06-Mar-2017 00:00,07-Mar-2017 00:00,2.5554449514827,0.0,6202.0
07-Mar-2017 00:00,08-Mar-2017 00:00,1.88271121649581,0.0,4741.0
08-Mar-2017 00:00,09-Mar-2017 00:00,2.66088144415786,0.0,6207.0
09-Mar-2017 00:00,10-Mar-2017 00:00,5.03712262190108,0.0,11601.2944958547
10-Mar-2017 00:00,11-Mar-2017 00:00,1.81955219961696,0.0,4899.17024971797
11-Mar-2017 00:00,12-Mar-2017 00:00,0.863175670100127,0.0,2416.53525442733
12-Mar-2017 00:00,13-Mar-2017 00:00,0.929397319653714,0.0,2522.0
13-Mar-2017 00:00,14-Mar-2017 00:00,3.33549886531954,0.0,7808.33043883592
14-Mar-2017 00:00,15-Mar-2017 00:00,2.78519696143991,0.0,6953.66956116408
15-Mar-2017 00:00,16-Mar-2017 00:00,1.93622981884522,0.0,4609.0
16-Mar-2017 00:00,17-Mar-2017 00:00,3.4109793225393,0.0,7875.0
17-Mar-2017 00:00,18-Mar-2017 00:00,7.28473119999754,0.0,17064.6353329969
18-Mar-2017 00:00,19-Mar-2017 00:00,2.24473387453216,0.0,6610.36466700307
19-Mar-2017 00:00,20-Mar-2017 00:00,3.10108927438469,0.0,8529.0
20-Mar-2017 00:00,21-Mar-2017 00:00,1.90222227193214,0.0,4084.0
21-Mar-2017 00:00,22-Mar-2017 00:00,3.54262979201474,0.0,7915.0
22-Mar-2017 00:00,23-Mar-2017 00:00,4.75937746685185,0.0,10344.0
23-Mar-2017 00:00,24-Mar-2017 00:00,2.40713940370774,0.0,5833.0
24-Mar-2017 00:00,25-Mar-2017 00:00,1.65495381969315,0.0,3968.0
25-Mar-2017 00:00,26-Mar-2017 00:00,1.95341083074898,0.0,4923.0
26-Mar-2017 00:00,27-Mar-2017 00:00,0.501604237926715,0.0,1288.75636499767
27-Mar-2017 00:00,28-Mar-2017 00:00,2.42664542919172,0.0,5480.24363500233
28-Mar-2017 00:00,29-Mar-2017 00:00,2.5592781016594,0.0,5707.0
29-Mar-2017 00:00,30-Mar-2017 00:00,0.0873896444762312,0.0,228.0
30-Mar-2017 00:00,31-Mar-2017 00:00,3.5590961286091,0.0,7990.0
31-Mar-2017 00:00,01-Apr-2017 00:00,6.37248272098392,0.0,14936.6428335618
01-Apr-2017 00:00,02-Apr-2017 00:00,3.50657184886633,0.0,7556.35716643823
02-Apr-2017 00:00,03-Apr-2017 00:00,3.37426305376498,0.0,9096.0
03-Apr-2017 00:00,04-Apr-2017 00:00,0.287657579735474,0.0,669.0
04-Apr-2017 00:00,05-Apr-2017 00:00,0.00663624433312656,0.0,14.0
05-Apr-2017 00:00,06-Apr-2017 00:00,3.27456489332446,0.0,6231.0
06-Apr-2017 00:00,07-Apr-2017 00:00,3.78026699077475,0.0,8631.0
07-Apr-2017 00:00,08-Apr-2017 00:00,3.31065949852982,0.0,7552.0
08-Apr-2017 00:00,09-Apr-2017 00:00,1.75980328341965,0.0,4718.0
09-Apr-2017 00:00,10-Apr-2017 00:00,0.610627684323961,0.0,1481.0
10-Apr-2017 00:00,11-Apr-2017 00:00,2.66231458283563,0.0,6537.0
11-Apr-2017 00:00,12-Apr-2017 00:00,3.42776112661005,0.0,8032.0
12-Apr-2017 00:00,13-Apr-2017 00:00,0.171225045732737,0.0,444.0
13-Apr-2017 00:00,14-Apr-2017 00:00,3.61149707919976,0.0,8004.66182149827
14-Apr-2017 00:00,15-Apr-2017 00:00,3.00651704452329,0.0,7182.33817850173
15-Apr-2017 00:00,16-Apr-2017 00:00,4.93265579018465,0.0,11066.0
16-Apr-2017 00:00,17-Apr-2017 00:00,1.23133400938484,0.0,3367.0
17-Apr-2017 00:00,18-Apr-2017 00:00,2.09471685357534,0.0,5013.0
18-Apr-2017 00:00,19-Apr-2017 00:00,1.98136010697487,0.0,5267.0
19-Apr-2017 00:00,20-Apr-2017 00:00,5.596967675315,0.0,14047.4760141128
20-Apr-2017 00:00,21-Apr-2017 00:00,9.74196491638009,0.0,23519.5403870377
21-Apr-2017 00:00,22-Apr-2017 00:00,4.43843102826917,0.0,11106.8348242164
22-Apr-2017 00:00,23-Apr-2017 00:00,6.2304702562498,0.0,15345.1487746331
23-Apr-2017 00:00,24-Apr-2017 00:00,1.28731334009608,0.0,3297.0
24-Apr-2017 00:00,25-Apr-2017 00:00,3.3159846496448,0.0,7115.0
25-Apr-2017 00:00,26-Apr-2017 00:00,2.12041055237564,0.0,4989.0
26-Apr-2017 00:00,27-Apr-2017 00:00,2.82565031298087,0.0,6803.0
27-Apr-2017 00:00,28-Apr-2017 00:00,3.02269123319916,0.0,7134.0
28-Apr-2017 00:00,29-Apr-2017 00:00,4.55363951331494,0.0,11134.9705644433
29-Apr-2017 00:00,30-Apr-2017 00:00,3.44477368335413,0.0,8768.68923550515
30-Apr-2017 00:00,01-May-2017 00:00,4.37432667725013,0.0,11170.3402000515
01-May-2017 00:00,02-May-2017 00:00,4.21228521514163,0.0,10231.0
02-May-2017 00:00,03-May-2017 00:00,2.1249714169262,0.0,4622.0
03-May-2017 00:00,04-May-2017 00:00,3.34039832378898,0.0,7792.0
04-May-2017 00:00,05-May-2017 00:00,0.0411037043665864,0.0,94.0
05-May-2017 00:00,06-May-2017 00:00,6.70411759347992,0.0,14443.0
06-May-2017 00:00,07-May-2017 00:00,0.293865077945051,0.0,718.0
07-May-2017 00:00,08-May-2017 00:00,3.90993052523559,0.0,9447.0
08-May-2017 00:00,09-May-2017 00:00,3.61132859102615,0.0,8386.0
09-May-2017 00:00,10-May-2017 00:00,5.42047680395272,0.0,11804.0
10-May-2017 00:00,11-May-2017 00:00,0.143132854131783,0.0,323.0
11-May-2017 00:00,12-May-2017 00:00,4.23900048715444,0.0,8955.0
12-May-2017 00:00,13-May-2017 00:00,6.13883267402279,0.0,13248.9731969319
13-May-2017 00:00,14-May-2017 00:00,2.79071663220696,0.0,6595.02680306808
14-May-2017 00:00,15-May-2017 00:00,0.914283757151319,0.0,2470.0
15-May-2017 00:00,16-May-2017 00:00,3.77481135170602,0.0,9023.0
16-May-2017 00:00,17-May-2017 00:00,5.41652996500058,0.0,12265.0
17-May-2017 00:00,18-May-2017 00:00,4.21577953464046,0.0,10064.7100885645
18-May-2017 00:00,19-May-2017 00:00,1.16289461233594,0.0,2981.28991143548
19-May-2017 00:00,20-May-2017 00:00,0.23916577189202,0.0,620.0
20-May-2017 00:00,21-May-2017 00:00,3.05029748852228,0.0,8125.0
21-May-2017 00:00,22-May-2017 00:00,2.3443837986143,0.0,6089.0
22-May-2017 00:00,23-May-2017 00:00,1.08480674989004,0.0,2689.14318825404
23-May-2017 00:00,24-May-2017 00:00,1.20475346843635,0.0,3070.85681174596
24-May-2017 00:00,25-May-2017 00:00,2.03019441826897,0.0,4540.43770628764
25-May-2017 00:00,26-May-2017 00:00,2.40783954939696,0.0,5776.56229371236
26-May-2017 00:00,27-May-2017 00:00,0.808559263898252,0.0,1872.0
27-May-2017 00:00,28-May-2017 00:00,1.83224344826198,0.0,4361.0
28-May-2017 00:00,29-May-2017 00:00,3.9590541239153,0.0,8790.0
29-May-2017 00:00,30-May-2017 00:00,4.49989560963696,0.0,9190.0
30-May-2017 00:00,31-May-2017 00:00,3.12362676966493,0.0,7138.0
31-May-2017 00:00,01-Jun-2017 00:00,0.0383137477133019,0.0,98.0
01-Jun-2017 00:00,02-Jun-2017 00:00,4.20844582279409,0.0,9754.0
02-Jun-2017 00:00,03-Jun-2017 00:00,2.53480712941592,0.0,5690.03457857558
03-Jun-2017 00:00,04-Jun-2017 00:00,2.57816116853903,0.0,5689.96542142442
04-Jun-2017 00:00,05-Jun-2017 00:00,0.999954018531641,0.0,2486.0
05-Jun-2017 00:00,06-Jun-2017 00:00,1.31608904000624,0.0,2995.0
06-Jun-2017 00:00,07-Jun-2017 00:00,5.78319701720668,0.0,13826.9579080293
07-Jun-2017 00:00,08-Jun-2017 00:00,2.32998869727175,0.0,5163.04209197069
08-Jun-2017 00:00,09-Jun-2017 00:00,4.55878695237744,0.0,10343.0
09-Jun-2017 00:00,10-Jun-2017 00:00,5.74696895132317,0.0,12773.0
10-Jun-2017 00:00,11-Jun-2017 00:00,0.956122494631703,0.0,2534.0
11-Jun-2017 00:00,12-Jun-2017 00:00,0.0696156146232936,0.0,178.761640994298
12-Jun-2017 00:00,13-Jun-2017 00:00,3.66054400320718,0.0,7706.2383590057
13-Jun-2017 00:00,14-Jun-2017 00:00,3.22272926111479,0.0,6596.0
14-Jun-2017 00:00,15-Jun-2017 00:00,2.25284339457472,0.0,5806.0
15-Jun-2017 00:00,16-Jun-2017 00:00,3.75572282868108,0.0,8332.0
16-Jun-2017 00:00,17-Jun-2017 00:00,3.80070518748626,0.0,7902.0070821247
17-Jun-2017 00:00,18-Jun-2017 00:00,0.954405942114908,0.0,2433.9929178753
18-Jun-2017 00:00,19-Jun-2017 00:00,0.375513252604256,0.0,877.0
19-Jun-2017 00:00,20-Jun-2017 00:00,3.58589334812245,0.0,7767.89420634539
20-Jun-2017 00:00,21-Jun-2017 00:00,5.57951382688408,0.0,11329.1057936546
21-Jun-2017 00:00,22-Jun-2017 00:00,6.4242024606783,0.0,13368.0542241977
22-Jun-2017 00:00,23-Jun-2017 00:00,11.9304647002327,0.0,26350.1467017458
23-Jun-2017 00:00,24-Jun-2017 00:00,4.90655975792591,0.0,10911.2631358124
24-Jun-2017 00:00,25-Jun-2017 00:00,7.97874180807464,0.0,20019.5359382441
25-Jun-2017 00:00,26-Jun-2017 00:00,8.65736913347848,0.0,22940.0
26-Jun-2017 00:00,27-Jun-2017 00:00,2.45709659369064,0.0,6429.0
27-Jun-2017 00:00,28-Jun-2017 00:00,4.43653632953687,11.0,8984.0
28-Jun-2017 00:00,29-Jun-2017 00:00,7.4546372906198,4.0,14309.0
29-Jun-2017 00:00,30-Jun-2017 00:00,7.42460355827072,7.0,16479.3217560218
30-Jun-2017 00:00,01-Jul-2017 00:00,0.843667153568675,0.0,2216.67824397823
01-Jul-2017 00:00,02-Jul-2017 00:00,1.90507880544667,0.0,4852.80156934238
02-Jul-2017 00:00,03-Jul-2017 00:00,3.9961517580596,0.0,9587.19843065762
03-Jul-2017 00:00,04-Jul-2017 00:00,0.345351894933683,0.0,840.0
04-Jul-2017 00:00,05-Jul-2017 00:00,0.155926886980074,0.0,436.0
05-Jul-2017 00:00,06-Jul-2017 00:00,5.67302026103773,0.0,12534.0
06-Jul-2017 00:00,07-Jul-2017 00:00,3.980997002351,0.0,8947.44528622129
07-Jul-2017 00:00,08-Jul-2017 00:00,6.88195966573237,0.0,14522.5547137787
08-Jul-2017 00:00,09-Jul-2017 00:00,1.94320692924652,2.0,5033.68034771657
09-Jul-2017 00:00,10-Jul-2017 00:00,3.98953040424906,2.0,10006.990416175
10-Jul-2017 00:00,11-Jul-2017 00:00,4.79888666449699,0.0,9787.32923610847
